DEPT	AC	GR	SP	DEN	por	per	sw
3797.875	73.21	66.656	-221.478	2.605	7.321	6.6656	6.6656
3798	73.333	61.271	-221.99	2.589	7.3333	6.1271	6.1271
3798.125	73.491	58.027	-222.063	2.594	7.3491	5.8027	5.8027
3798.25	72.367	58.246	-222.095	2.614	7.2367	5.8246	5.8246
3798.375	70.59	58.815	-222.125	2.648	7.059	5.8815	5.8815
3798.5	69.06	56.746	-222.125	2.685	6.906	5.6746	5.6746
3798.625	68.117	55.145	-222.125	2.702	6.8117	5.5145	5.5145
3798.75	67.254	54.805	-221.924	2.678	6.7254	5.4805	5.4805
3798.875	66.956	57.612	-221.758	2.644	6.6956	5.7612	5.7612
3799	69.35	64.784	-221.604	2.618	6.935	6.4784	6.4784
3799.125	72.307	69.688	-221.434	2.609	7.2307	6.9688	6.9688
3799.25	72.167	73.062	-221.239	2.624	7.2167	7.3062	7.3062
3799.375	73.275	71.551	-221.137	2.643	7.3275	7.1551	7.1551
3799.5	72.345	67.269	-221.171	2.661	7.2345	6.7269	6.7269
3799.625	71.594	63.087	-221.153	2.656	7.1594	6.3087	6.3087
3799.75	71.411	61.012	-221.102	2.641	7.1411	6.1012	6.1012
3799.875	71.478	59.833	-221.051	2.63	7.1478	5.9833	5.9833
3800	70.918	61.671	-221.001	2.628	7.0918	6.1671	6.1671
3800.125	67.594	63.47	-221.103	2.628	6.7594	6.347	6.347
3800.25	65.602	63.926	-221.408	2.628	6.5602	6.3926	6.3926
3800.375	64.221	62.638	-221.504	2.632	6.4221	6.2638	6.2638
3800.5	62.83	58.444	-221.474	2.641	6.283	5.8444	5.8444
3800.625	61.583	54.712	-221.603	2.659	6.1583	5.4712	5.4712
3800.75	63.717	52.792	-221.911	2.681	6.3717	5.2792	5.2792
3800.875	63.525	54.114	-222.031	2.674	6.3525	5.4114	5.4114
3801	65.796	58.611	-222.134	2.643	6.5796	5.8611	5.8611
3801.125	67.913	64.309	-222.018	2.609	6.7913	6.4309	6.4309
3801.25	69.208	68.093	-221.711	2.586	6.9208	6.8093	6.8093
3801.375	72.252	67.195	-221.543	2.582	7.2252	6.7195	6.7195
3801.5	72.293	62.646	-220.979	2.592	7.2293	6.2646	6.2646
3801.625	72.434	58.768	-220.875	2.597	7.2434	5.8768	5.8768
3801.75	72.059	58.897	-220.875	2.598	7.2059	5.8897	5.8897
3801.875	71.165	59.222	-220.817	2.595	7.1165	5.9222	5.9222
3802	70.463	59.571	-220.655	2.589	7.0463	5.9571	5.9571
3802.125	72.104	61.446	-220.45	2.588	7.2104	6.1446	6.1446
3802.25	72.857	66.518	-220.003	2.589	7.2857	6.6518	6.6518
3802.375	73.198	74.938	-219.579	2.598	7.3198	7.4938	7.4938
3802.5	73.259	84.575	-219.323	2.607	7.3259	8.4575	8.4575
3802.625	72.271	81.114	-219.221	2.611	7.2271	8.1114	8.1114
3802.75	69.15	69.063	-219.109	2.607	6.915	6.9063	6.9063
3802.875	68.37	54.973	-218.853	2.585	6.837	5.4973	5.4973
3803	67.452	44.306	-218.726	2.567	6.7452	4.4306	4.4306
3803.125	66.869	40.679	-218.816	2.559	6.6869	4.0679	4.0679
3803.25	67.317	44.181	-219	2.565	6.7317	4.4181	4.4181
3803.375	69.219	49.211	-219.192	2.578	6.9219	4.9211	4.9211
3803.5	72.255	53.5	-219.551	2.582	7.2255	5.35	5.35
3803.625	75.808	56.713	-219.861	2.579	7.5808	5.6713	5.6713
3803.75	78.669	59.93	-219.822	2.588	7.8669	5.993	5.993
3803.875	80.074	64.61	-219.668	2.605	8.0074	6.461	6.461
3804	80.224	68.262	-219.514	2.631	8.0224	6.8262	6.8262
3804.125	79.966	71.971	-219.352	2.662	7.9966	7.1971	7.1971
3804.25	79.597	73.412	-219.096	2.633	7.9597	7.3412	7.3412
3804.375	79.765	74.984	-219.107	2.604	7.9765	7.4984	7.4984
3804.5	80.225	78.376	-218.757	2.563	8.0225	7.8376	7.8376
3804.625	82.845	82.011	-218.349	2.539	8.2845	8.2011	8.2011
3804.75	88.401	83.896	-218.166	2.545	8.8401	8.3896	8.3896
3804.875	94.925	85.018	-218.063	2.553	9.4925	8.5018	8.5018
3805	93.193	84.689	-218.369	2.577	9.3193	8.4689	8.4689
3805.125	89.579	83.668	-218.238	2.59	8.9579	8.3668	8.3668
3805.25	85.688	82.501	-218.24	2.602	8.5688	8.2501	8.2501
3805.375	80.672	76.143	-218.444	2.618	8.0672	7.6143	7.6143
3805.5	73.618	70.764	-218.643	2.635	7.3618	7.0764	7.0764
3805.625	70.828	66.456	-218.797	2.657	7.0828	6.6456	6.6456
3805.75	68.592	65.837	-219.089	2.661	6.8592	6.5837	6.5837
3805.875	69.936	68.81	-219.432	2.645	6.9936	6.881	6.881
3806	72.25	71.124	-219.814	2.614	7.225	7.1124	7.1124
3806.125	73.609	71.066	-220.175	2.579	7.3609	7.1066	7.1066
3806.25	74.457	69.993	-220.388	2.56	7.4457	6.9993	6.9993
3806.375	74.744	68.146	-220.952	2.557	7.4744	6.8146	6.8146
3806.5	75.229	67.22	-221.393	2.557	7.5229	6.722	6.722
3806.625	75.378	67.814	-221.863	2.554	7.5378	6.7814	6.7814
3806.75	75.525	64.254	-222.338	2.552	7.5525	6.4254	6.4254
3806.875	75.731	61.21	-222.695	2.556	7.5731	6.121	6.121
3807	73.557	57.002	-222.746	2.568	7.3557	5.7002	5.7002
3807.125	70.013	53.509	-222.75	2.598	7.0013	5.3509	5.3509
3807.25	66.245	51.722	-222.641	2.636	6.6245	5.1722	5.1722
3807.375	63.656	51.175	-222.462	2.676	6.3656	5.1175	5.1175
3807.5	62.299	51.644	-222.257	2.71	6.2299	5.1644	5.1644
3807.625	61.058	56.542	-222.034	2.727	6.1058	5.6542	5.6542
3807.75	64.176	61.235	-221.47	2.702	6.4176	6.1235	6.1235
3807.875	67.567	64.645	-221.332	2.662	6.7567	6.4645	6.4645
3808	69.881	66.419	-221.155	2.637	6.9881	6.6419	6.6419
3808.125	71.462	64.565	-220.86	2.636	7.1462	6.4565	6.4565
3808.25	72.351	64.804	-220.527	2.657	7.2351	6.4804	6.4804
3808.375	70.053	66.154	-220.322	2.686	7.0053	6.6154	6.6154
3808.5	70.381	66.353	-220.264	2.697	7.0381	6.6353	6.6353
3808.625	70.017	64.619	-220.25	2.698	7.0017	6.4619	6.4619
3808.75	69.403	61.693	-220.197	2.696	6.9403	6.1693	6.1693
3808.875	68.963	58.976	-220.125	2.689	6.8963	5.8976	5.8976
3809	68.962	58.249	-220.149	2.664	6.8962	5.8249	5.8249
3809.125	70.398	57.228	-220.457	2.617	7.0398	5.7228	5.7228
3809.25	71.058	54.138	-220.676	2.567	7.1058	5.4138	5.4138
3809.375	71.986	48.84	-221.341	2.523	7.1986	4.884	4.884
3809.5	73.477	44.04	-222.329	2.492	7.3477	4.404	4.404
3809.625	74.91	42.748	-223.341	2.474	7.491	4.2748	4.2748
3809.75	74.212	42.043	-224.11	2.457	7.4212	4.2043	4.2043
3809.875	74.321	42.512	-224.427	2.461	7.4321	4.2512	4.2512
3810	74.319	43.096	-224.695	2.47	7.4319	4.3096	4.3096
3810.125	74.3	42.684	-224.868	2.483	7.43	4.2684	4.2684
3810.25	74.354	46.794	-224.921	2.498	7.4354	4.6794	4.6794
3810.375	74.517	51.437	-224.864	2.508	7.4517	5.1437	5.1437
3810.5	74.681	56.477	-224.762	2.511	7.4681	5.6477	5.6477
3810.625	74.846	58.894	-224.705	2.495	7.4846	5.8894	5.8894
3810.75	75.558	57.2	-224.619	2.476	7.5558	5.72	5.72
3810.875	75.99	53.206	-224.54	2.463	7.599	5.3206	5.3206
3811	75.8	49.818	-224.476	2.463	7.58	4.9818	4.9818
3811.125	75.781	50.866	-224.373	2.485	7.5781	5.0866	5.0866
3811.25	73.853	53.794	-224.168	2.508	7.3853	5.3794	5.3794
3811.375	73.353	56.585	-224.004	2.518	7.3353	5.6585	5.6585
3811.5	73.112	57.481	-223.821	2.51	7.3112	5.7481	5.7481
3811.625	73.277	53.934	-223.651	2.492	7.3277	5.3934	5.3934
3811.75	74.173	50.543	-223.563	2.478	7.4173	5.0543	5.0543
3811.875	73.968	46.337	-223.563	2.468	7.3968	4.6337	4.6337
3812	74.213	44.839	-223.609	2.461	7.4213	4.4839	4.4839
3812.125	72.931	46.127	-223.554	2.463	7.2931	4.6127	4.6127
3812.25	70.946	45.854	-223.476	2.476	7.0946	4.5854	4.5854
3812.375	69.555	49.213	-223.398	2.502	6.9555	4.9213	4.9213
3812.5	69.939	53.191	-223.241	2.545	6.9939	5.3191	5.3191
3812.625	69.652	58.958	-222.985	2.583	6.9652	5.8958	5.8958
3812.75	69.499	63.554	-222.561	2.627	6.9499	6.3554	6.3554
3812.875	69.45	64.319	-222.161	2.657	6.945	6.4319	6.4319
3813	69.403	64.6	-221.802	2.668	6.9403	6.46	6.46
3813.125	69.451	65.519	-221.451	2.666	6.9451	6.5519	6.5519
3813.25	70.395	69.829	-221.143	2.66	7.0395	6.9829	6.9829
3813.375	70.798	75.31	-220.835	2.651	7.0798	7.531	7.531
3813.5	72.531	78.853	-220.602	2.632	7.2531	7.8853	7.8853
3813.625	75.133	77.652	-220.423	2.611	7.5133	7.7652	7.7652
3813.75	76.483	73.755	-220.254	2.594	7.6483	7.3755	7.3755
3813.875	73.815	64.748	-220.053	2.584	7.3815	6.4748	6.4748
3814	71.723	59.072	-219.899	2.587	7.1723	5.9072	5.9072
3814.125	68.763	57.962	-219.745	2.587	6.8763	5.7962	5.7962
3814.25	68.783	60.298	-219.623	2.592	6.8783	6.0298	6.0298
3814.375	71.039	64.91	-219.542	2.595	7.1039	6.491	6.491
3814.5	74.023	65.132	-219.471	2.591	7.4023	6.5132	6.5132
3814.625	77.879	62.921	-219.317	2.588	7.7879	6.2921	6.2921
3814.75	76.967	62.078	-219.213	2.575	7.6967	6.2078	6.2078
3814.875	74.331	64.202	-219.264	2.578	7.4331	6.4202	6.4202
3815	73.415	68.589	-219.394	2.592	7.3415	6.8589	6.8589
3815.125	73.921	71.106	-219.563	2.601	7.3921	7.1106	7.1106
3815.25	73.291	68.898	-219.782	2.586	7.3291	6.8898	6.8898
3815.375	73.743	65.05	-220.141	2.569	7.3743	6.505	6.505
3815.5	72.117	62.38	-220.5	2.544	7.2117	6.238	6.238
3815.625	70.994	62	-220.792	2.543	7.0994	6.2	6.2
3815.75	70.153	61.97	-220.96	2.559	7.0153	6.197	6.197
3815.875	69.376	64.781	-221	2.579	6.9376	6.4781	6.4781
3816	69.5	62.534	-221	2.596	6.95	6.2534	6.2534
3816.125	68.315	59.293	-220.796	2.588	6.8315	5.9293	5.9293
3816.25	67.157	55.526	-220.511	2.58	6.7157	5.5526	5.5526
3816.375	68.797	51.011	-220.146	2.573	6.8797	5.1011	5.1011
3816.5	71.683	53.671	-219.718	2.573	7.1683	5.3671	5.3671
3816.625	72.78	62.15	-219.264	2.586	7.278	6.215	6.215
3816.75	74.708	68.004	-218.854	2.606	7.4708	6.8004	6.8004
3816.875	75.048	71.721	-218.582	2.629	7.5048	7.1721	7.1721
3817	74.317	73.349	-218.291	2.629	7.4317	7.3349	7.3349
3817.125	74.118	70.705	-218.054	2.614	7.4118	7.0705	7.0705
3817.25	74.78	72.278	-217.925	2.607	7.478	7.2278	7.2278
3817.375	74.7	72.49	-217.873	2.639	7.47	7.249	7.249
3817.5	74.7	74.326	-217.77	2.697	7.47	7.4326	7.4326
3817.625	75.063	77.172	-217.585	2.703	7.5063	7.7172	7.7172
3817.75	75.178	79.562	-217.5	2.67	7.5178	7.9562	7.9562
3817.875	76.284	82.883	-217.575	2.612	7.6284	8.2883	8.2883
3818	79.465	81.259	-217.765	2.551	7.9465	8.1259	8.1259
3818.125	82.295	81.726	-217.867	2.535	8.2295	8.1726	8.1726
3818.25	85.773	83.909	-218.065	2.519	8.5773	8.3909	8.3909
3818.375	84.793	86.44	-218.379	2.527	8.4793	8.644	8.644
3818.5	83.994	87.816	-218.663	2.549	8.3994	8.7816	8.7816
3818.625	84.419	86.407	-218.813	2.58	8.4419	8.6407	8.6407
3818.75	82.5	84.964	-218.815	2.621	8.25	8.4964	8.4964
3818.875	81.515	85.192	-218.866	2.624	8.1515	8.5192	8.5192
3819	79.746	86.468	-218.918	2.624	7.9746	8.6468	8.6468
3819.125	78.698	86.714	-218.938	2.621	7.8698	8.6714	8.6714
3819.25	77.801	82.106	-218.877	2.627	7.7801	8.2106	8.2106
3819.375	76.29	77.115	-218.75	2.646	7.629	7.7115	7.7115
3819.5	74.813	74.88	-218.75	2.664	7.4813	7.488	7.488
3819.625	74.868	75.847	-218.799	2.686	7.4868	7.5847	7.5847
3819.75	75.867	79.323	-218.813	2.692	7.5867	7.9323	7.9323
3819.875	76.139	83.355	-218.786	2.677	7.6139	8.3355	8.3355
3820	75.248	81.61	-218.78	2.643	7.5248	8.161	8.161
3820.125	73.901	77.187	-218.895	2.602	7.3901	7.7187	7.7187
3820.25	72.629	74.226	-219.151	2.581	7.2629	7.4226	7.4226
3820.375	71.956	73.198	-219.143	2.569	7.1956	7.3198	7.3198
3820.5	72.223	73.283	-219.256	2.569	7.2223	7.3283	7.3283
3820.625	72.84	73.078	-219.526	2.578	7.284	7.3078	7.3078
3820.75	72.733	68.849	-219.906	2.597	7.2733	6.8849	6.8849
3820.875	70.436	64.716	-220.368	2.635	7.0436	6.4716	6.4716
3821	69.231	61.332	-220.727	2.653	6.9231	6.1332	6.1332
3821.125	68.323	57.831	-221.125	2.65	6.8323	5.7831	5.7831
3821.25	68.531	53.086	-221.814	2.621	6.8531	5.3086	5.3086
3821.375	69.423	50.149	-222.554	2.575	6.9423	5.0149	5.0149
3821.5	70.064	47.452	-222.951	2.531	7.0064	4.7452	4.7452
3821.625	71.623	47.077	-223.669	2.508	7.1623	4.7077	4.7077
3821.75	73.255	48.665	-224.114	2.492	7.3255	4.8665	4.8665
3821.875	73.964	51.459	-224.421	2.481	7.3964	5.1459	5.1459
3822	74.211	54.967	-224.632	2.475	7.4211	5.4967	5.4967
3822.125	74.466	58.015	-224.75	2.475	7.4466	5.8015	5.8015
3822.25	74.745	57.748	-224.744	2.481	7.4745	5.7748	5.7748
3822.375	74.211	55.455	-223.975	2.487	7.4211	5.5455	5.5455
3822.5	74.295	52.869	-224.177	2.476	7.4295	5.2869	5.2869
3822.625	74.752	51.131	-224.404	2.465	7.4752	5.1131	5.1131
3822.75	74.703	48.114	-224.42	2.458	7.4703	4.8114	4.8114
3822.875	73.431	48.331	-224.382	2.456	7.3431	4.8331	4.8331
3823	72.159	48.509	-224.433	2.48	7.2159	4.8509	4.8509
3823.125	71.525	50.226	-224.438	2.514	7.1525	5.0226	5.0226
3823.25	72.291	54.173	-224.331	2.547	7.2291	5.4173	5.4173
3823.375	73.196	59.036	-224.055	2.566	7.3196	5.9036	5.9036
3823.5	73.68	60.124	-223.71	2.562	7.368	6.0124	6.0124
3823.625	74.367	60.632	-223.57	2.539	7.4367	6.0632	6.0632
3823.75	74.818	57.822	-223.775	2.512	7.4818	5.7822	5.7822
3823.875	74.866	53.917	-223.98	2.497	7.4866	5.3917	5.3917
3824	74.776	51.633	-224.246	2.488	7.4776	5.1633	5.1633
3824.125	74.871	48.812	-224.593	2.486	7.4871	4.8812	4.8812
3824.25	75.355	50.346	-224.987	2.491	7.5355	5.0346	5.0346
3824.375	76.012	49.716	-225.295	2.488	7.6012	4.9716	4.9716
3824.5	75.548	48.955	-225.457	2.501	7.5548	4.8955	4.8955
3824.625	73.829	48.677	-225.611	2.516	7.3829	4.8677	4.8677
3824.75	72.44	47.772	-225.739	2.544	7.244	4.7772	4.7772
3824.875	71.743	49.177	-225.726	2.582	7.1743	4.9177	4.9177
3825	70.895	49.256	-225.425	2.614	7.0895	4.9256	4.9256
3825.125	70.813	49.284	-225.22	2.608	7.0813	4.9284	4.9284
3825.25	71.008	49.517	-224.885	2.583	7.1008	4.9517	4.9517
3825.375	71.743	49.851	-224.654	2.554	7.1743	4.9851	4.9851
3825.5	72.95	50.078	-224.438	2.532	7.295	5.0078	5.0078
3825.625	74.288	51.862	-224.101	2.518	7.4288	5.1862	5.1862
3825.75	75.027	55.442	-223.639	2.499	7.5027	5.5442	5.5442
3825.875	75.924	61.514	-223.228	2.505	7.5924	6.1514	6.1514
3826	78.458	69.759	-222.702	2.526	7.8458	6.9759	6.9759
3826.125	79.965	78.517	-222.138	2.556	7.9965	7.8517	7.8517
3826.25	79.588	82.019	-221.67	2.582	7.9588	8.2019	8.2019
3826.375	78.239	76.556	-221.456	2.586	7.8239	7.6556	7.6556
3826.5	78.116	66.225	-221.661	2.584	7.8116	6.6225	6.6225
3826.625	75.378	55.533	-221.911	2.549	7.5378	5.5533	5.5533
3826.75	74.058	48.328	-222.234	2.509	7.4058	4.8328	4.8328
3826.875	73.708	46.579	-222.749	2.483	7.3708	4.6579	4.6579
3827	73.397	46.601	-223.379	2.485	7.3397	4.6601	4.6601
3827.125	73.151	47.358	-223.686	2.512	7.3151	4.7358	4.7358
3827.25	73.068	49.111	-223.841	2.529	7.3068	4.9111	4.9111
3827.375	72.253	51.081	-224.274	2.509	7.2253	5.1081	5.1081
3827.5	71.64	52.186	-224.529	2.483	7.164	5.2186	5.2186
3827.625	71.617	52.706	-224.528	2.471	7.1617	5.2706	5.2706
3827.75	72.143	51.185	-224.425	2.485	7.2143	5.1185	5.1185
3827.875	72.922	49.561	-224.323	2.5	7.2922	4.9561	4.9561
3828	73.074	47.21	-224.266	2.484	7.3074	4.721	4.721
3828.125	73.575	45.218	-224.111	2.462	7.3575	4.5218	4.5218
3828.25	73.118	47.239	-223.858	2.452	7.3118	4.7239	4.7239
3828.375	71.462	49.732	-223.501	2.464	7.1462	4.9732	4.9732
3828.5	70.29	54.194	-222.982	2.502	7.029	5.4194	5.4194
3828.625	69.88	55.503	-222.213	2.537	6.988	5.5503	5.5503
3828.75	70.724	56.015	-222.021	2.571	7.0724	5.6015	5.6015
3828.875	70.96	59.465	-221.79	2.602	7.096	5.9465	5.9465
3829	71.152	62.324	-221.374	2.626	7.1152	6.2324	6.2324
3829.125	72.555	71.737	-220.871	2.643	7.2555	7.1737	7.1737
3829.25	74.975	77.225	-220.409	2.647	7.4975	7.7225	7.7225
3829.375	77.129	81.469	-219.758	2.628	7.7129	8.1469	8.1469
3829.5	78.594	84.629	-219.599	2.62	7.8594	8.4629	8.4629
3829.625	79.561	83.162	-219.7	2.609	7.9561	8.3162	8.3162
3829.75	79.359	82.06	-219.633	2.599	7.9359	8.206	8.206
3829.875	76.796	78.721	-219.023	2.612	7.6796	7.8721	7.8721
3830	77.698	75.67	-219.485	2.613	7.7698	7.567	7.567
3830.125	76.348	73.478	-219.648	2.618	7.6348	7.3478	7.3478
3830.25	75.273	72.663	-219.688	2.621	7.5273	7.2663	7.2663
3830.375	75.127	75.501	-219.647	2.621	7.5127	7.5501	7.5501
3830.5	75.336	72.836	-219.599	2.624	7.5336	7.2836	7.2836
3830.625	73.818	70.823	-219.804	2.638	7.3818	7.0823	7.0823
3830.75	72.77	68.895	-219.568	2.644	7.277	6.8895	6.8895
3830.875	73.014	68.65	-219.387	2.643	7.3014	6.865	6.865
3831	74.175	72.894	-219.207	2.628	7.4175	7.2894	7.2894
3831.125	75.909	76.605	-219.108	2.605	7.5909	7.6605	7.6605
3831.25	77.758	78.356	-219.218	2.591	7.7758	7.8356	7.8356
3831.375	77.225	78.155	-218.808	2.576	7.7225	7.8155	7.8155
3831.5	75.211	74.906	-218.838	2.591	7.5211	7.4906	7.4906
3831.625	74.19	69.872	-218.744	2.61	7.419	6.9872	6.9872
3831.75	73.619	69.293	-218.474	2.624	7.3619	6.9293	6.9293
3831.875	73.238	75.923	-218.188	2.624	7.3238	7.5923	7.5923
3832	74.92	86.815	-218.188	2.589	7.492	8.6815	8.6815
3832.125	78.577	94.244	-218.59	2.587	7.8577	9.4244	9.4244
3832.25	81.173	94.448	-218.492	2.582	8.1173	9.4448	9.4448
3832.375	82.2	87.362	-218.459	2.58	8.22	8.7362	8.7362
3832.5	80.848	75.456	-218.712	2.587	8.0848	7.5456	7.5456
3832.625	75.978	64.773	-219.168	2.61	7.5978	6.4773	6.4773
3832.75	65.065	59.122	-219.579	2.657	6.5065	5.9122	5.9122
3832.875	61.194	58.518	-219.261	2.688	6.1194	5.8518	5.8518
3833	61.132	61.592	-219.468	2.674	6.1132	6.1592	6.1592
3833.125	63.245	66.181	-220.003	2.637	6.3245	6.6181	6.6181
3833.25	66.534	69.631	-220.461	2.604	6.6534	6.9631	6.9631
3833.375	70.835	73.818	-220.563	2.593	7.0835	7.3818	7.3818
3833.5	74.404	78.148	-220.563	2.611	7.4404	7.8148	7.8148
3833.625	78.103	81.758	-220.482	2.629	7.8103	8.1758	8.1758
3833.75	82.376	84.064	-220.291	2.628	8.2376	8.4064	8.4064
3833.875	85.589	86.061	-220.179	2.606	8.5589	8.6061	8.6061
3834	86.183	85.362	-220.278	2.571	8.6183	8.5362	8.5362
3834.125	87.167	87.38	-220.022	2.547	8.7167	8.738	8.738
3834.25	89.238	88.483	-219.906	2.536	8.9238	8.8483	8.8483
3834.375	91.868	88.034	-219.839	2.537	9.1868	8.8034	8.8034
3834.5	92.372	89.963	-219.764	2.547	9.2372	8.9963	8.9963
3834.625	90.388	86.512	-219.675	2.561	9.0388	8.6512	8.6512
3834.75	88.495	82.716	-219.634	2.571	8.8495	8.2716	8.2716
3834.875	84.31	77.163	-219.89	2.569	8.431	7.7163	7.7163
3835	79.286	70.608	-219.854	2.572	7.9286	7.0608	7.0608
3835.125	74.888	64.27	-219.935	2.578	7.4888	6.427	6.427
3835.25	71.078	57.964	-219.985	2.591	7.1078	5.7964	5.7964
3835.375	67.83	56.913	-219.862	2.608	6.783	5.6913	5.6913
3835.5	67.092	58.718	-220.17	2.618	6.7092	5.8718	5.8718
3835.625	67.552	64.932	-220.043	2.611	6.7552	6.4932	6.4932
3835.75	71.525	73.608	-220.037	2.597	7.1525	7.3608	7.3608
3835.875	76.279	80.04	-220.218	2.577	7.6279	8.004	8.004
3836	80.857	87.965	-220.496	2.555	8.0857	8.7965	8.7965
3836.125	85.839	90.315	-220.704	2.545	8.5839	9.0315	9.0315
3836.25	83.336	89.443	-220.96	2.548	8.3336	8.9443	8.9443
3836.375	86.038	85.854	-221.043	2.557	8.6038	8.5854	8.5854
3836.5	83.388	80.343	-221.03	2.563	8.3388	8.0343	8.0343
3836.625	77.44	75.388	-221.042	2.561	7.744	7.5388	7.5388
3836.75	72.839	69.501	-221.154	2.545	7.2839	6.9501	6.9501
3836.875	71.198	63.391	-221.308	2.516	7.1198	6.3391	6.3391
3837	70.276	57.772	-221.114	2.512	7.0276	5.7772	5.7772
3837.125	69.558	54.565	-221.139	2.524	6.9558	5.4565	5.4565
3837.25	70.383	55.847	-221.16	2.555	7.0383	5.5847	5.5847
3837.375	71.697	59.672	-221.077	2.592	7.1697	5.9672	5.9672
3837.5	71.435	66.147	-220.918	2.612	7.1435	6.6147	6.6147
3837.625	73.445	72.592	-220.713	2.618	7.3445	7.2592	7.2592
3837.75	76.709	77.354	-220.598	2.602	7.6709	7.7354	7.7354
3837.875	80.343	79.551	-220.563	2.589	8.0343	7.9551	7.9551
3838	82.289	79.294	-220.563	2.583	8.2289	7.9294	7.9294
3838.125	81.377	76.259	-220.507	2.58	8.1377	7.6259	7.6259
3838.25	78.506	74.409	-220.251	2.583	7.8506	7.4409	7.4409
3838.375	77.683	73.324	-220.352	2.591	7.7683	7.3324	7.3324
3838.5	76.097	72.341	-220.455	2.592	7.6097	7.2341	7.2341
3838.625	74.796	70.87	-220.5	2.586	7.4796	7.087	7.087
3838.75	73.548	69.08	-220.57	2.573	7.3548	6.908	6.908
3838.875	72.085	67.452	-220.78	2.56	7.2085	6.7452	6.7452
3839	74.054	68.278	-221.037	2.557	7.4054	6.8278	6.8278
3839.125	74.065	69.888	-221.201	2.57	7.4065	6.9888	6.9888
3839.25	75.258	71.887	-221.25	2.573	7.5258	7.1887	7.1887
3839.375	77.883	76.393	-221.25	2.566	7.7883	7.6393	7.6393
3839.5	80.911	78.8	-221.163	2.554	8.0911	7.88	7.88
3839.625	82.345	81.561	-220.816	2.546	8.2345	8.1561	8.1561
3839.75	82.14	80.174	-220.97	2.552	8.214	8.0174	8.0174
3839.875	81.671	76.928	-220.876	2.566	8.1671	7.6928	7.6928
3840	79.647	75.323	-220.692	2.585	7.9647	7.5323	7.5323
3840.125	76.546	71.953	-220.581	2.606	7.6546	7.1953	7.1953
3840.25	73.538	68.663	-220.587	2.623	7.3538	6.8663	6.8663
3840.375	71.404	62.319	-220.331	2.621	7.1404	6.2319	6.2319
3840.5	68.928	56.592	-220.36	2.602	6.8928	5.6592	5.6592
3840.625	67.211	54.189	-220.194	2.579	6.7211	5.4189	5.4189
3840.75	67.365	55.625	-220.038	2.571	6.7365	5.5625	5.5625
3840.875	69.541	60.073	-219.945	2.582	6.9541	6.0073	6.0073
3841	72.869	65.717	-219.747	2.592	7.2869	6.5717	6.5717
3841.125	77.176	70.102	-219.696	2.607	7.7176	7.0102	7.0102
3841.25	78.071	72.444	-219.645	2.59	7.8071	7.2444	7.2444
3841.375	76.942	72.892	-219.782	2.576	7.6942	7.2892	7.2892
3841.5	75.702	72.328	-219.978	2.57	7.5702	7.2328	7.2328
3841.625	74.295	70.899	-220.027	2.569	7.4295	7.0899	7.0899
3841.75	66.787	69.274	-219.822	2.588	6.6787	6.9274	6.9274
3841.875	62.414	65.737	-220.008	2.596	6.2414	6.5737	6.5737
3842	61.663	62.09	-220.251	2.594	6.1663	6.209	6.209
3842.125	62.728	62.604	-220.507	2.582	6.2728	6.2604	6.2604
3842.25	64.071	66.586	-220.657	2.57	6.4071	6.6586	6.6586
3842.375	64.84	71.28	-220.555	2.573	6.484	7.128	7.128
3842.5	65.988	72.121	-220.452	2.6	6.5988	7.2121	7.2121
3842.625	66.82	70.557	-220.482	2.629	6.682	7.0557	7.0557
3842.75	69.176	69.043	-220.401	2.643	6.9176	6.9043	6.9043
3842.875	71.55	68.685	-220.356	2.64	7.155	6.8685	6.8685
3843	72.797	72.489	-220.406	2.627	7.2797	7.2489	7.2489
3843.125	74.274	75.315	-220.252	2.608	7.4274	7.5315	7.5315
3843.25	75.872	76.59	-220.2	2.589	7.5872	7.659	7.659
3843.375	77.033	76.384	-219.836	2.564	7.7033	7.6384	7.6384
3843.5	77.276	75.128	-219.486	2.544	7.7276	7.5128	7.5128
3843.625	76.92	73.02	-219.279	2.534	7.692	7.302	7.302
3843.75	76.687	74.045	-219.166	2.532	7.6687	7.4045	7.4045
3843.875	76.564	73.808	-218.961	2.547	7.6564	7.3808	7.3808
3844	76.95	72.33	-218.71	2.57	7.695	7.233	7.233
3844.125	74.935	71.271	-218.659	2.586	7.4935	7.1271	7.1271
3844.25	74.385	73.336	-218.572	2.586	7.4385	7.3336	7.3336
3844.375	76.897	78.415	-218.363	2.572	7.6897	7.8415	7.8415
3844.5	78.554	84.047	-218.313	2.561	7.8554	8.4047	8.4047
3844.625	74.657	81.463	-218.364	2.599	7.4657	8.1463	8.1463
3844.75	72.584	72.539	-218.618	2.665	7.2584	7.2539	7.2539
3844.875	70.35	63.903	-219.013	2.724	7.035	6.3903	6.3903
3845	67.034	57.355	-219.331	2.754	6.7034	5.7355	5.7355
3845.125	63.494	62.779	-219.402	2.742	6.3494	6.2779	6.2779
3845.25	65.71	70.117	-219.607	2.692	6.571	7.0117	7.0117
3845.375	69.688	78.151	-219.25	2.657	6.9688	7.8151	7.8151
3845.5	74.116	84.796	-219.41	2.63	7.4116	8.4796	8.4796
3845.625	77.341	86.308	-219.381	2.614	7.7341	8.6308	8.6308
